-81.906109                                                                                                                   ,38.510513
-81.264671                                                                                                                   ,37.76247
-79.867788                                                                                                                   ,38.781095
-81.066317                                                                                                                   ,39.177112
-81.354522                                                                                                                     ,38.743003
-80.856315                                                                                                                  ,37.656003
-80.046554                                                                                                                    ,39.332478
-79.559968                                                                                                                   ,39.111175
-80.877219                                                                                                                    ,39.465634
-80.231335                                                                                                                     ,38.902536
-82.419681                                                                                                                   ,38.145541
-80.449052                                                                                                                   ,38.483459
-80.628157                                                                                                                    ,39.600602
-81.382975                                                                                                                      ,39.020034
-81.516253                                                                                                                    ,39.211575
-81.548884         ,37.603717
-77.21773                                                                                                                     ,39.869471
-79.980451                                                                                                              ,40.469757
-79.464129                                                                                                               ,40.81238
-80.350721                                                                                                                   ,40.68414
-78.494751                                                                                                                 ,39.99862
-75.92686                                                                                                                    ,40.413957
-78.310636                                                                                                                      ,40.497922
-76.502124                                                                                                               ,41.791495
-75.10706                                                                                                                   ,40.336887
-79.918978                                                                                                                  ,40.913847
-78.710463                                                                                                                 ,40.510312
-78.198314                                                                                                                  ,41.438288
-75.705039                                                                                                                    ,40.918366
-77.84783                                                                                                                    ,40.90916
-75.749732                                                                                                                 ,39.973965
-79.420369                                                                                                                  ,41.198159
-78.473749                                                                                                              ,41.000249
-77.649141                                                                                                                 ,41.245301
-76.40426                                                                                                                 ,41.045517
-80.107795                                                                                                              ,41.687876
-77.263442                                                                                                              ,40.164805
-76.792634                                                                                                                 ,40.412565
-75.398786                                                                                                                  ,39.91667
-78.653938                                                                                                                     ,41.427334
-80.096386                                                                                                                ,42.117952
-79.640119                                                                                                                 ,39.918907
-79.249705                                                                                                                    ,41.513304
-77.724497                                                                                                                 ,39.926685
-78.122617                                                                                                                    ,39.91075
-80.225655                                                                                                                   ,39.847707
-77.968595                                                                                                             ,40.422311
-79.087545                                                                                                                  ,40.651432
-79.012419                                                                                                               ,41.138028
-77.400438                                                                                                                   ,40.530673
-75.609666                                                                                                              ,41.440284
-76.250198                                                                                                             ,40.041992
-80.334446                                                                                                                  ,40.992735
-76.46487                                                                                                                    ,40.371559
-75.590627                                                                                                                     ,40.614241
-75.976035                                                                                                                ,41.172787
-77.055225                                                                                                                ,41.34362
-78.572463                                                                                                                   ,41.81459
-80.252786                                                                                                                 ,41.300014
-77.651938                                                                                                                  ,40.601607
-75.329065                                                                                                                    ,41.05624
-75.370201                                                                                                              ,40.209999
-76.665195                                                                                                                   ,41.029291
-75.307447                                                                                                              ,40.752791
-76.709877                                                                                                         ,40.851524
-77.266328                                                                                                                    ,40.39778
-75.133346                                                                                                             ,40.009376
-75.031514                                                                                                                   ,41.325949
-77.894436                                                                                                                   ,41.748587
-76.217788                                                                                                              ,40.703682
-77.072929                                                                                                                    ,40.755407
-79.028486                                                                                                               ,39.981297
-76.511717                                                                                                                  ,41.439285
-75.800969                                                                                                             ,41.819665
-77.257288                                                                                                                   ,41.766859
-77.055475                                                                                                                     ,40.962179
-79.754418                                                                                                                  ,41.40198
-79.313173                                                                                                                 ,41.843669
-80.252132                                                                                                              ,40.200005
-75.293193                                                                                                                  ,41.647007
-79.466688                                                                                                           ,40.311068
-76.008731                                                                                                                 ,41.525173
-76.728889                                                                                                                    ,39.921751
-83.478082                                                                                                                    ,38.834468
-84.106103                                                                                                                      ,40.771627
-82.270127                                                                                                                  ,40.843273
-80.745592                                                                                                           ,41.906637
-82.045844                                                                                                                  ,39.332604
-84.224018                                                                                                                 ,40.561309
-80.967727                                                                                                                 ,40.017682
-83.866772                                                                                                                    ,38.931377
-84.565734                                                                                                                    ,39.439747
-81.090787                                                                                                                 ,40.579884
-83.767604                                                                                                                ,40.132775
-83.783676                                                                                                                   ,39.917032
-84.149614                                                                                                                ,39.052084
-83.795048                                                                                                                  ,39.429004
-80.778455                                                                                                               ,40.770073
-81.930109                                                                                                                 ,40.29671
-82.924783                                                                                                                 ,40.848524
-81.724217                                                                                                             ,41.760392
-84.621248                                                                                                                      ,40.131542
-84.486433                                                                                                                  ,41.321679
-83.007462                                                                                                               ,40.278941
-82.525897                                                                                                                   ,41.554006
-82.627329                                                                                                                ,39.75262
-83.461893                                                                                                                  ,39.555246
-83.006865                                                                                                               ,39.969575
-84.124267                                                                                                                   ,41.597264
-82.301746                                                                                                                   ,38.817046
-81.173505                                                                                                                  ,41.499322
-83.894894                                                                                                                    ,39.687479
-81.497875                                                                                                                ,40.056665
-84.544187                                                                                                                 ,39.196927
-83.666034                                                                                                                  ,41.000471
-83.664077                                                                                                                    ,40.660415
-81.091565                                                                                                                ,40.292318
-84.0689                                                                                                                        ,41.331584
-83.601359                                                                                                                ,39.184422
-82.483447                                                                                                                  ,39.490342
-81.930001                                                                                                                   ,40.565597
-82.594641                                                                                                                     ,41.14508
-82.614142                                                                                                                   ,39.013477
-80.763527                                                                                                                ,40.399384
-82.422393                                                                                                                     ,40.40362
-81.392643                                                                                                                  ,41.924116
-82.517186                                                                                                                ,38.603866
-82.483435                                                                                                                  ,40.091505
-83.766343                                                                                                                   ,40.387553
-82.179722                                                                                                              ,41.438805
-83.468903                                                                                                                 ,41.682321
-83.400885                                                                                                                  ,39.896607
-80.770396                                                                                                                ,41.01088
-83.168803                                                                                                                    ,40.588034
-81.899764                                                                                                                   ,41.116174
-82.028397                                                                                                                    ,39.089807
-84.632059                                                                                                                 ,40.535333
